$BUILT 2023-01-29 21:13:05
:simon/oriental/goal.G: 1856 552
:simon/oriental/goal.G: 1864 552
:simon/oriental/goal.G: 1872 552
:simon/oriental/goal.G: 1880 552
:simon/oriental/goal.G: 1888 552

$BEGIN_TILE_GROUP 0
:guideline/maxfall: 0 0 r
:guideline/maxfall: 2 0 r
$END_TILE_GROUP
:Group-0: 992 560
$BEGIN_TILE_GROUP 1
:matt/marble/thinplatform128p: 0 0
:matt/marble/thinplatform128p: 0 2 frr
$END_TILE_GROUP
$BEGIN_TILE_GROUP 2
:Group-1: 0 0
:Group-1: 0 4
:Group-1: 0 8
:Group-1: 0 12
$END_TILE_GROUP
$BEGIN_TILE_GROUP 3
:Group-2: 0 0
:Group-2: 0 16
$END_TILE_GROUP
$BEGIN_TILE_GROUP 4
:Group-3: 0 0
:Group-3: 128 0
:Group-3: 0 32
:Group-3: 128 32
:Group-3: 256 0
:Group-3: 384 0
:Group-3: 256 32
:Group-3: 384 32
:Group-3: 512 0
:Group-3: 512 32
$END_TILE_GROUP
:Group-4: 640 560
:Group-4: 0 880
:Group-4: 640 880
:Group-4: 1280 880
:Group-4: 0 944
:Group-4: 640 944
:Group-4: 1280 944
:Group-4: 0 1008
:Group-4: 640 1008
:Group-4: 1280 1008
:Group-4: 0 1072
:Group-4: 640 1072
:Group-4: 1280 1072
:Group-4: 0 1136
:Group-4: 640 1136
:Group-4: 1280 1136
:Group-4: 0 560
:Group-4: 1280 560
:Group-4: 0 624
:Group-4: 640 624
:Group-4: 1280 624
:Group-4: 0 688
:Group-4: 640 688
:Group-4: 1280 688
:Group-4: 0 752
:Group-4: 640 752
:Group-4: 1280 752
:Group-4: 0 816
:Group-4: 640 816
:Group-4: 1280 816
